Kids_First_Biospecimen_ID	bed_to_use
BS_AGGH3QGS	intersect_strelka_mutect2_vardict_WGS.bed
BS_AGD2ATY1	intersect_strelka_mutect2_vardict_WGS.bed
BS_BAVWP5JG	intersect_strelka_mutect2_vardict_WGS.bed
BS_AGAW7M7W	intersect_strelka_mutect2_vardict_WGS.bed
BS_AG6M7TJE	intersect_strelka_mutect2_vardict_WGS.bed
BS_AM2TZPNS	intersect_strelka_mutect2_vardict_WGS.bed
BS_AVS4DSZW	intersect_strelka_mutect2_vardict_WGS.bed
BS_ASXY97FK	intersect_strelka_mutect2_vardict_WGS.bed
BS_AR2BH0Z4	intersect_strelka_mutect2_vardict_WGS.bed
BS_AQQY8HMR	intersect_strelka_mutect2_vardict_WGS.bed
BS_AQMKA8NC	intersect_strelka_mutect2_vardict_WGS.bed
BS_AQECMDPP	intersect_strelka_mutect2_vardict_WGS.bed
BS_APAQ2X2S	intersect_strelka_mutect2_vardict_WGS.bed
BS_ARE4EM81	intersect_strelka_mutect2_vardict_WGS.bed
BS_BBHFKBE7	intersect_strelka_mutect2_vardict_WGS.bed
BS_C6NB914B	intersect_strelka_mutect2_vardict_WGS.bed
BS_C6GBYR17	intersect_strelka_mutect2_vardict_WGS.bed
BS_C5RDMCCS	intersect_strelka_mutect2_vardict_WGS.bed
BS_C3X4AEK5	intersect_strelka_mutect2_vardict_WGS.bed
BS_C3KDA5ZC	intersect_strelka_mutect2_vardict_WGS.bed
BS_C2NH5FDT	intersect_strelka_mutect2_vardict_WGS.bed
BS_C1RRDNF5	intersect_strelka_mutect2_vardict_WGS.bed
BS_C9TNGEA0	intersect_strelka_mutect2_vardict_WGS.bed
BS_CKY2TTXG	intersect_strelka_mutect2_vardict_WGS.bed
BS_CK7CPM73	intersect_strelka_mutect2_vardict_WGS.bed
BS_AG0BZN6F	intersect_strelka_mutect2_vardict_WGS.bed
BS_CHAFNK64	intersect_strelka_mutect2_vardict_WGS.bed
BS_CGXTFM67	intersect_strelka_mutect2_vardict_WGS.bed
BS_CGCNC41M	intersect_strelka_mutect2_vardict_WGS.bed
BS_CFPWSZB5	intersect_strelka_mutect2_vardict_WGS.bed
BS_CFEWVDG1	intersect_strelka_mutect2_vardict_WGS.bed
BS_CDKC1E2B	intersect_strelka_mutect2_vardict_WGS.bed
BS_CBMAWSAR	intersect_strelka_mutect2_vardict_WGS.bed
BS_C19DFVR5	intersect_strelka_mutect2_vardict_WGS.bed
BS_C0YDDQKB	intersect_strelka_mutect2_vardict_WGS.bed
BS_BNFCXVYZ	intersect_strelka_mutect2_vardict_WGS.bed
BS_BMHYK93N	intersect_strelka_mutect2_vardict_WGS.bed
BS_BM95DGCQ	intersect_strelka_mutect2_vardict_WGS.bed
BS_BFDEZK1C	intersect_strelka_mutect2_vardict_WGS.bed
BS_BD4RQ1G0	intersect_strelka_mutect2_vardict_WGS.bed
BS_BBTT7DH4	intersect_strelka_mutect2_vardict_WGS.bed
BS_BQ81D2BP	intersect_strelka_mutect2_vardict_WGS.bed
BS_BQWMQM2Y	intersect_strelka_mutect2_vardict_WGS.bed
BS_BZWM455T	intersect_strelka_mutect2_vardict_WGS.bed
BS_BZ4GKDP4	intersect_strelka_mutect2_vardict_WGS.bed
BS_BYJDRXMK	intersect_strelka_mutect2_vardict_WGS.bed
BS_BBCM52QE	intersect_strelka_mutect2_vardict_WGS.bed
BS_BX8AR74E	intersect_strelka_mutect2_vardict_WGS.bed
BS_BVD7PWP5	intersect_strelka_mutect2_vardict_WGS.bed
BS_BSM3ZHW4	intersect_strelka_mutect2_vardict_WGS.bed
BS_BS5X4H0Y	intersect_strelka_mutect2_vardict_WGS.bed
BS_BR1X3R68	intersect_strelka_mutect2_vardict_WGS.bed
BS_BWZTMWTM	intersect_strelka_mutect2_vardict_WGS.bed
BS_AFBPM6CN	intersect_strelka_mutect2_vardict_WGS.bed
BS_96S0VQBN	intersect_strelka_mutect2_vardict_WGS.bed
BS_969K7ZM1	intersect_strelka_mutect2_vardict_WGS.bed
BS_95RRF4NE	intersect_strelka_mutect2_vardict_WGS.bed
BS_94AP61Q5	intersect_strelka_mutect2_vardict_WGS.bed
BS_947CK40E	intersect_strelka_mutect2_vardict_WGS.bed
BS_93BV8AY9	intersect_strelka_mutect2_vardict_WGS.bed
BS_93B38HPS	intersect_strelka_mutect2_vardict_WGS.bed
BS_928HWFFM	intersect_strelka_mutect2_vardict_WGS.bed
BS_922YMFYK	intersect_strelka_mutect2_vardict_WGS.bed
BS_9DM8H1RX	intersect_strelka_mutect2_vardict_WGS.bed
BS_9D39MFHT	intersect_strelka_mutect2_vardict_WGS.bed
BS_9CMJ3QF6	intersect_strelka_mutect2_vardict_WGS.bed
BS_9BN45DFK	intersect_strelka_mutect2_vardict_WGS.bed
BS_9BGCH82S	intersect_strelka_mutect2_vardict_WGS.bed
BS_9BF58P80	intersect_strelka_mutect2_vardict_WGS.bed
BS_99PPRCW4	intersect_strelka_mutect2_vardict_WGS.bed
BS_8Q8N6AHW	intersect_strelka_mutect2_vardict_WGS.bed
BS_8Q8CAY84	intersect_strelka_mutect2_vardict_WGS.bed
BS_8JFMP1T1	intersect_strelka_mutect2_vardict_WGS.bed
BS_8H2XX24V	intersect_strelka_mutect2_vardict_WGS.bed
BS_CN7PB0DN	intersect_strelka_mutect2_vardict_WGS.bed
BS_8FSJDG2T	intersect_strelka_mutect2_vardict_WGS.bed
BS_8S2CZBA6	intersect_strelka_mutect2_vardict_WGS.bed
BS_8YQGSMDK	intersect_strelka_mutect2_vardict_WGS.bed
BS_8W0FNBWF	intersect_strelka_mutect2_vardict_WGS.bed
BS_8TFBNHT0	intersect_strelka_mutect2_vardict_WGS.bed
BS_8SYN7GXG	intersect_strelka_mutect2_vardict_WGS.bed
BS_8SETK1J4	intersect_strelka_mutect2_vardict_WGS.bed
BS_8WJR4AA3	intersect_strelka_mutect2_vardict_WGS.bed
BS_9E632VPJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_9E6Q11G2	intersect_strelka_mutect2_vardict_WGS.bed
BS_A4KYP5H0	intersect_strelka_mutect2_vardict_WGS.bed
BS_A3EV6FXK	intersect_strelka_mutect2_vardict_WGS.bed
BS_A1DV9T7G	intersect_strelka_mutect2_vardict_WGS.bed
BS_9ZFXXJPK	intersect_strelka_mutect2_vardict_WGS.bed
BS_9YPJANGX	intersect_strelka_mutect2_vardict_WGS.bed
BS_A70G7S2W	intersect_strelka_mutect2_vardict_WGS.bed
BS_AF5D41PD	intersect_strelka_mutect2_vardict_WGS.bed
BS_AEMRNSQX	intersect_strelka_mutect2_vardict_WGS.bed
BS_ACTR13BQ	intersect_strelka_mutect2_vardict_WGS.bed
BS_ACE6QKVF	intersect_strelka_mutect2_vardict_WGS.bed
BS_ABZ3BK38	intersect_strelka_mutect2_vardict_WGS.bed
BS_9X9E86DY	intersect_strelka_mutect2_vardict_WGS.bed
BS_A9S5HT6P	intersect_strelka_mutect2_vardict_WGS.bed
BS_A94A7EJ4	intersect_strelka_mutect2_vardict_WGS.bed
BS_ABENB1H2	intersect_strelka_mutect2_vardict_WGS.bed
BS_AFAHY6HP	intersect_strelka_mutect2_vardict_WGS.bed
BS_9W6FK6X4	intersect_strelka_mutect2_vardict_WGS.bed
BS_9HEMB7RK	intersect_strelka_mutect2_vardict_WGS.bed
BS_9HDPJT21	intersect_strelka_mutect2_vardict_WGS.bed
BS_9GSWPZ44	intersect_strelka_mutect2_vardict_WGS.bed
BS_9GN1QA3Q	intersect_strelka_mutect2_vardict_WGS.bed
BS_9GJHMA3J	intersect_strelka_mutect2_vardict_WGS.bed
BS_9G7ETYHR	intersect_strelka_mutect2_vardict_WGS.bed
BS_9F2J6VS1	intersect_strelka_mutect2_vardict_WGS.bed
BS_9JVGXA2W	intersect_strelka_mutect2_vardict_WGS.bed
BS_9KDA3HG6	intersect_strelka_mutect2_vardict_WGS.bed
BS_9SVMVJ45	intersect_strelka_mutect2_vardict_WGS.bed
BS_9R82A3VT	intersect_strelka_mutect2_vardict_WGS.bed
BS_9QMVZ4C0	intersect_strelka_mutect2_vardict_WGS.bed
BS_9PQPZPGM	intersect_strelka_mutect2_vardict_WGS.bed
BS_9P4NDTKJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_9NF39QAW	intersect_strelka_mutect2_vardict_WGS.bed
BS_9N3B3HZB	intersect_strelka_mutect2_vardict_WGS.bed
BS_9M49SGAQ	intersect_strelka_mutect2_vardict_WGS.bed
BS_CP435MAC	intersect_strelka_mutect2_vardict_WGS.bed
BS_CPZZR2R7	intersect_strelka_mutect2_vardict_WGS.bed
BS_FJEBFQHG	intersect_strelka_mutect2_vardict_WGS.bed
BS_FHFVCQ41	intersect_strelka_mutect2_vardict_WGS.bed
BS_FHE6Z73G	intersect_strelka_mutect2_vardict_WGS.bed
BS_FG649AWK	intersect_strelka_mutect2_vardict_WGS.bed
BS_FFD25TTK	intersect_strelka_mutect2_vardict_WGS.bed
BS_FF73TT6D	intersect_strelka_mutect2_vardict_WGS.bed
BS_FCXEAPJ1	intersect_strelka_mutect2_vardict_WGS.bed
BS_FJEZ3ASV	intersect_strelka_mutect2_vardict_WGS.bed
BS_FK3B5SDH	intersect_strelka_mutect2_vardict_WGS.bed
BS_FT95T4YP	intersect_strelka_mutect2_vardict_WGS.bed
BS_FSM39DXA	intersect_strelka_mutect2_vardict_WGS.bed
BS_FQ2ZBMPA	intersect_strelka_mutect2_vardict_WGS.bed
BS_FNM4BB83	intersect_strelka_mutect2_vardict_WGS.bed
BS_FNF1TCSW	intersect_strelka_mutect2_vardict_WGS.bed
BS_FKQ7F6D1	intersect_strelka_mutect2_vardict_WGS.bed
BS_FBP5NZNR	intersect_strelka_mutect2_vardict_WGS.bed
BS_FBJ516WW	intersect_strelka_mutect2_vardict_WGS.bed
BS_F1B71HTZ	intersect_strelka_mutect2_vardict_WGS.bed
BS_F0GNWEJJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_F064HMTP	intersect_strelka_mutect2_vardict_WGS.bed
BS_EXTEGB51	intersect_strelka_mutect2_vardict_WGS.bed
BS_F48RA7QF	intersect_strelka_mutect2_vardict_WGS.bed
BS_F4D169Q7	intersect_strelka_mutect2_vardict_WGS.bed
BS_F9ZTZ4YS	intersect_strelka_mutect2_vardict_WGS.bed
BS_F969DNHD	intersect_strelka_mutect2_vardict_WGS.bed
BS_F8KR1QWE	intersect_strelka_mutect2_vardict_WGS.bed
BS_FVPMPMRJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_F8K4VQMF	intersect_strelka_mutect2_vardict_WGS.bed
BS_F5V8CWXT	intersect_strelka_mutect2_vardict_WGS.bed
BS_F5KRHGKC	intersect_strelka_mutect2_vardict_WGS.bed
BS_F5641KTR	intersect_strelka_mutect2_vardict_WGS.bed
BS_F7KYPE79	intersect_strelka_mutect2_vardict_WGS.bed
BS_FVYBGMG1	intersect_strelka_mutect2_vardict_WGS.bed
BS_GMQZNQH8	intersect_strelka_mutect2_vardict_WGS.bed
BS_GKPVZXYP	intersect_strelka_mutect2_vardict_WGS.bed
BS_GKN0B47F	intersect_strelka_mutect2_vardict_WGS.bed
BS_GFS9JEE6	intersect_strelka_mutect2_vardict_WGS.bed
BS_GWPJKM7G	intersect_strelka_mutect2_vardict_WGS.bed
BS_8EB1S8MK	intersect_strelka_mutect2_vardict_WGS.bed
BS_GS9JCK55	intersect_strelka_mutect2_vardict_WGS.bed
BS_GRS3T427	intersect_strelka_mutect2_vardict_WGS.bed
BS_GRECE8Q9	intersect_strelka_mutect2_vardict_WGS.bed
BS_GTAJFTTR	intersect_strelka_mutect2_vardict_WGS.bed
BS_ETTZM63Y	intersect_strelka_mutect2_vardict_WGS.bed
BS_G4EX0H98	intersect_strelka_mutect2_vardict_WGS.bed
BS_G2016BE5	intersect_strelka_mutect2_vardict_WGS.bed
BS_G16NM5WJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_G12HNXYX	intersect_strelka_mutect2_vardict_WGS.bed
BS_FYJMNRGK	intersect_strelka_mutect2_vardict_WGS.bed
BS_FXDY881S	intersect_strelka_mutect2_vardict_WGS.bed
BS_FWCKP4X1	intersect_strelka_mutect2_vardict_WGS.bed
BS_G61CN2V0	intersect_strelka_mutect2_vardict_WGS.bed
BS_GDPZN3SD	intersect_strelka_mutect2_vardict_WGS.bed
BS_GCQEB05M	intersect_strelka_mutect2_vardict_WGS.bed
BS_GAA327FP	intersect_strelka_mutect2_vardict_WGS.bed
BS_G9MQM1KK	intersect_strelka_mutect2_vardict_WGS.bed
BS_CPYV7AHD	intersect_strelka_mutect2_vardict_WGS.bed
BS_DAEM3WRX	intersect_strelka_mutect2_vardict_WGS.bed
BS_D6XHKZDZ	intersect_strelka_mutect2_vardict_WGS.bed
BS_D6STCMQS	intersect_strelka_mutect2_vardict_WGS.bed
BS_D59VEERR	intersect_strelka_mutect2_vardict_WGS.bed
BS_DC7XYYG8	intersect_strelka_mutect2_vardict_WGS.bed
BS_DE26D072	intersect_strelka_mutect2_vardict_WGS.bed
BS_DMBNB0EP	intersect_strelka_mutect2_vardict_WGS.bed
BS_DJEVCH34	intersect_strelka_mutect2_vardict_WGS.bed
BS_DH86PF5A	intersect_strelka_mutect2_vardict_WGS.bed
BS_DGG7YE8R	intersect_strelka_mutect2_vardict_WGS.bed
BS_D3ZV6MMY	intersect_strelka_mutect2_vardict_WGS.bed
BS_CWQ35N2K	intersect_strelka_mutect2_vardict_WGS.bed
BS_CSY11X7E	intersect_strelka_mutect2_vardict_WGS.bed
BS_CRKBDAYZ	intersect_strelka_mutect2_vardict_WGS.bed
BS_CQ8C6X4X	intersect_strelka_mutect2_vardict_WGS.bed
BS_CXCKHP3Z	intersect_strelka_mutect2_vardict_WGS.bed
BS_CXDKK6KS	intersect_strelka_mutect2_vardict_WGS.bed
BS_CXN0498B	intersect_strelka_mutect2_vardict_WGS.bed
BS_D3XVXF05	intersect_strelka_mutect2_vardict_WGS.bed
BS_D3KVGMRJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_D368BNRD	intersect_strelka_mutect2_vardict_WGS.bed
BS_D2BZ25FW	intersect_strelka_mutect2_vardict_WGS.bed
BS_CZRA594T	intersect_strelka_mutect2_vardict_WGS.bed
BS_D09VWF8H	intersect_strelka_mutect2_vardict_WGS.bed
BS_EJ1H9PZY	intersect_strelka_mutect2_vardict_WGS.bed
BS_EHBH0NYX	intersect_strelka_mutect2_vardict_WGS.bed
BS_EFBBP9H3	intersect_strelka_mutect2_vardict_WGS.bed
BS_EE73VE7V	intersect_strelka_mutect2_vardict_WGS.bed
BS_EDZCAHR2	intersect_strelka_mutect2_vardict_WGS.bed
BS_EDCQ4M0R	intersect_strelka_mutect2_vardict_WGS.bed
BS_E9M7TDB6	intersect_strelka_mutect2_vardict_WGS.bed
BS_E9ATGWME	intersect_strelka_mutect2_vardict_WGS.bed
BS_EJV0N3BX	intersect_strelka_mutect2_vardict_WGS.bed
BS_EKR4NSNW	intersect_strelka_mutect2_vardict_WGS.bed
BS_ERMGD2N5	intersect_strelka_mutect2_vardict_WGS.bed
BS_ERFMPQN3	intersect_strelka_mutect2_vardict_WGS.bed
BS_ERAWW3H7	intersect_strelka_mutect2_vardict_WGS.bed
BS_EQE19CB0	intersect_strelka_mutect2_vardict_WGS.bed
BS_EPM623G4	intersect_strelka_mutect2_vardict_WGS.bed
BS_EP25TTAG	intersect_strelka_mutect2_vardict_WGS.bed
BS_E8MC6R2K	intersect_strelka_mutect2_vardict_WGS.bed
BS_DW1CYEXP	intersect_strelka_mutect2_vardict_WGS.bed
BS_DVQYQSVW	intersect_strelka_mutect2_vardict_WGS.bed
BS_DVDT4VXQ	intersect_strelka_mutect2_vardict_WGS.bed
BS_DT92H1MJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_E0AAK0V0	intersect_strelka_mutect2_vardict_WGS.bed
BS_E0S2Y0TS	intersect_strelka_mutect2_vardict_WGS.bed
BS_E7HEQZ1K	intersect_strelka_mutect2_vardict_WGS.bed
BS_E5H6CFYT	intersect_strelka_mutect2_vardict_WGS.bed
BS_E5B2YZJH	intersect_strelka_mutect2_vardict_WGS.bed
BS_E8SJ36A6	intersect_strelka_mutect2_vardict_WGS.bed
BS_E42SSQGJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_E2RXQ3JW	intersect_strelka_mutect2_vardict_WGS.bed
BS_E1VJCEWB	intersect_strelka_mutect2_vardict_WGS.bed
BS_25VZM81R	intersect_strelka_mutect2_vardict_WGS.bed
BS_2SG8JNMB	intersect_strelka_mutect2_vardict_WGS.bed
BS_2RX2NF1Q	intersect_strelka_mutect2_vardict_WGS.bed
BS_2RJN5Z4W	intersect_strelka_mutect2_vardict_WGS.bed
BS_2P7MJGM7	intersect_strelka_mutect2_vardict_WGS.bed
BS_2NN6ME5A	intersect_strelka_mutect2_vardict_WGS.bed
BS_2JDVY4F7	intersect_strelka_mutect2_vardict_WGS.bed
BS_2J4FG4HV	intersect_strelka_mutect2_vardict_WGS.bed
BS_2HNHCSNB	intersect_strelka_mutect2_vardict_WGS.bed
BS_2VB8649B	intersect_strelka_mutect2_vardict_WGS.bed
BS_3108RS7G	intersect_strelka_mutect2_vardict_WGS.bed
BS_30W38X77	intersect_strelka_mutect2_vardict_WGS.bed
BS_2Z9JQDPV	intersect_strelka_mutect2_vardict_WGS.bed
BS_2W200YK5	intersect_strelka_mutect2_vardict_WGS.bed
BS_2VSN5YC5	intersect_strelka_mutect2_vardict_WGS.bed
BS_2VHFP7M8	intersect_strelka_mutect2_vardict_WGS.bed
BS_2F70R10Z	intersect_strelka_mutect2_vardict_WGS.bed
BS_GXACEYKB	intersect_strelka_mutect2_vardict_WGS.bed
BS_245CTSH9	intersect_strelka_mutect2_vardict_WGS.bed
BS_23ZE42Q3	intersect_strelka_mutect2_vardict_WGS.bed
BS_235QEYMQ	intersect_strelka_mutect2_vardict_WGS.bed
BS_230S192D	intersect_strelka_mutect2_vardict_WGS.bed
BS_22VCR7DF	intersect_strelka_mutect2_vardict_WGS.bed
BS_20X874J5	intersect_strelka_mutect2_vardict_WGS.bed
BS_2E81A3FT	intersect_strelka_mutect2_vardict_WGS.bed
BS_2CQ6K2JW	intersect_strelka_mutect2_vardict_WGS.bed
BS_2CD1XWVP	intersect_strelka_mutect2_vardict_WGS.bed
BS_2AWCKNB3	intersect_strelka_mutect2_vardict_WGS.bed
BS_20TBZG09	intersect_strelka_mutect2_vardict_WGS.bed
BS_32HAVF6S	intersect_strelka_mutect2_vardict_WGS.bed
BS_32VQRFDS	intersect_strelka_mutect2_vardict_WGS.bed
BS_3VKW5988	intersect_strelka_mutect2_vardict_WGS.bed
BS_3R0KN6Z4	intersect_strelka_mutect2_vardict_WGS.bed
BS_3QDRWJCF	intersect_strelka_mutect2_vardict_WGS.bed
BS_3P96RT4E	intersect_strelka_mutect2_vardict_WGS.bed
BS_3NX3RBCX	intersect_strelka_mutect2_vardict_WGS.bed
BS_3MYQP7P5	intersect_strelka_mutect2_vardict_WGS.bed
BS_3Y44RJXS	intersect_strelka_mutect2_vardict_WGS.bed
BS_42A66SH4	intersect_strelka_mutect2_vardict_WGS.bed
BS_41TD9XET	intersect_strelka_mutect2_vardict_WGS.bed
BS_41SWNWAG	intersect_strelka_mutect2_vardict_WGS.bed
BS_40SJZGT2	intersect_strelka_mutect2_vardict_WGS.bed
BS_40FX713C	intersect_strelka_mutect2_vardict_WGS.bed
BS_3ZMH8578	intersect_strelka_mutect2_vardict_WGS.bed
BS_3ZASRA3A	intersect_strelka_mutect2_vardict_WGS.bed
BS_3Z40EZHD	intersect_strelka_mutect2_vardict_WGS.bed
BS_3JE2T7AR	intersect_strelka_mutect2_vardict_WGS.bed
BS_3A0CJMRH	intersect_strelka_mutect2_vardict_WGS.bed
BS_39Q80NT3	intersect_strelka_mutect2_vardict_WGS.bed
BS_376Q9QKG	intersect_strelka_mutect2_vardict_WGS.bed
BS_36HCZ3KW	intersect_strelka_mutect2_vardict_WGS.bed
BS_354DTKHE	intersect_strelka_mutect2_vardict_WGS.bed
BS_3AERRZQT	intersect_strelka_mutect2_vardict_WGS.bed
BS_3J4T2YYW	intersect_strelka_mutect2_vardict_WGS.bed
BS_3E5C1PN1	intersect_strelka_mutect2_vardict_WGS.bed
BS_32JF8TPP	intersect_strelka_mutect2_vardict_WGS.bed
BS_3DYRAZE7	intersect_strelka_mutect2_vardict_WGS.bed
BS_3CG2N4PD	intersect_strelka_mutect2_vardict_WGS.bed
BS_3C4YAMKJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_3BMGF6GN	intersect_strelka_mutect2_vardict_WGS.bed
BS_0S617SMM	intersect_strelka_mutect2_vardict_WGS.bed
BS_0RF0G9SQ	intersect_strelka_mutect2_vardict_WGS.bed
BS_0QEBZX3M	intersect_strelka_mutect2_vardict_WGS.bed
BS_0Q8G4N8H	intersect_strelka_mutect2_vardict_WGS.bed
BS_0SFXXBQ5	intersect_strelka_mutect2_vardict_WGS.bed
BS_0XR7GYAV	intersect_strelka_mutect2_vardict_WGS.bed
BS_0XD58YD9	intersect_strelka_mutect2_vardict_WGS.bed
BS_0W8AWY10	intersect_strelka_mutect2_vardict_WGS.bed
BS_0J5MCBZV	intersect_strelka_mutect2_vardict_WGS.bed
BS_0J5GC803	intersect_strelka_mutect2_vardict_WGS.bed
BS_04B8X54S	intersect_strelka_mutect2_vardict_WGS.bed
BS_042DVDQM	intersect_strelka_mutect2_vardict_WGS.bed
BS_03SSN1N2	intersect_strelka_mutect2_vardict_WGS.bed
BS_02ZSVZCB	intersect_strelka_mutect2_vardict_WGS.bed
BS_02YBZSBY	intersect_strelka_mutect2_vardict_WGS.bed
BS_02W5H7K5	intersect_strelka_mutect2_vardict_WGS.bed
BS_01Y5F4PN	intersect_strelka_mutect2_vardict_WGS.bed
BS_01DQH017	intersect_strelka_mutect2_vardict_WGS.bed
BS_00TRPEQX	intersect_strelka_mutect2_vardict_WGS.bed
BS_05S9WJW6	intersect_strelka_mutect2_vardict_WGS.bed
BS_060QB7XB	intersect_strelka_mutect2_vardict_WGS.bed
BS_0FQKT8EY	intersect_strelka_mutect2_vardict_WGS.bed
BS_0EN5R1AP	intersect_strelka_mutect2_vardict_WGS.bed
BS_0DKPGQWD	intersect_strelka_mutect2_vardict_WGS.bed
BS_090GV72Q	intersect_strelka_mutect2_vardict_WGS.bed
BS_06GPPDHZ	intersect_strelka_mutect2_vardict_WGS.bed
BS_06GEF6DB	intersect_strelka_mutect2_vardict_WGS.bed
BS_0ATJ22QA	intersect_strelka_mutect2_vardict_WGS.bed
BS_0YVR8Q4E	intersect_strelka_mutect2_vardict_WGS.bed
BS_1MME7FBS	intersect_strelka_mutect2_vardict_WGS.bed
BS_1M63B97V	intersect_strelka_mutect2_vardict_WGS.bed
BS_1JMTTKMK	intersect_strelka_mutect2_vardict_WGS.bed
BS_1JGQPJH3	intersect_strelka_mutect2_vardict_WGS.bed
BS_1GK2EMFY	intersect_strelka_mutect2_vardict_WGS.bed
BS_1Q524P3B	intersect_strelka_mutect2_vardict_WGS.bed
BS_1YTHM07J	intersect_strelka_mutect2_vardict_WGS.bed
BS_1VMBA3BN	intersect_strelka_mutect2_vardict_WGS.bed
BS_1S2BHJ8K	intersect_strelka_mutect2_vardict_WGS.bed
BS_1RFBH1SP	intersect_strelka_mutect2_vardict_WGS.bed
BS_1RF75MK2	intersect_strelka_mutect2_vardict_WGS.bed
BS_1S5V7WWC	intersect_strelka_mutect2_vardict_WGS.bed
BS_16FT8V4B	intersect_strelka_mutect2_vardict_WGS.bed
BS_164KRQJ0	intersect_strelka_mutect2_vardict_WGS.bed
BS_154FP4ZQ	intersect_strelka_mutect2_vardict_WGS.bed
BS_12ZB7R6A	intersect_strelka_mutect2_vardict_WGS.bed
BS_1135HC0V	intersect_strelka_mutect2_vardict_WGS.bed
BS_11322HD1	intersect_strelka_mutect2_vardict_WGS.bed
BS_10V9SAG8	intersect_strelka_mutect2_vardict_WGS.bed
BS_10HD18B8	intersect_strelka_mutect2_vardict_WGS.bed
BS_10AD3EFX	intersect_strelka_mutect2_vardict_WGS.bed
BS_0ZR4XA69	intersect_strelka_mutect2_vardict_WGS.bed
BS_16TBX6G5	intersect_strelka_mutect2_vardict_WGS.bed
BS_17AXPP1Y	intersect_strelka_mutect2_vardict_WGS.bed
BS_17FVWMNV	intersect_strelka_mutect2_vardict_WGS.bed
BS_1EQGGHHQ	intersect_strelka_mutect2_vardict_WGS.bed
BS_1CZPVCXR	intersect_strelka_mutect2_vardict_WGS.bed
BS_1C4WCNQF	intersect_strelka_mutect2_vardict_WGS.bed
BS_1EYKDS0Z	intersect_strelka_mutect2_vardict_WGS.bed
BS_1B4Q7CNG	intersect_strelka_mutect2_vardict_WGS.bed
BS_1AZ8YJSH	intersect_strelka_mutect2_vardict_WGS.bed
BS_19EJ85F8	intersect_strelka_mutect2_vardict_WGS.bed
BS_18NCV5QZ	intersect_strelka_mutect2_vardict_WGS.bed
BS_185Q218S	intersect_strelka_mutect2_vardict_WGS.bed
BS_45913DTA	intersect_strelka_mutect2_vardict_WGS.bed
BS_6Y7FX7QJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_6XP91JM2	intersect_strelka_mutect2_vardict_WGS.bed
BS_6XHDR1WS	intersect_strelka_mutect2_vardict_WGS.bed
BS_6X3Z0AVR	intersect_strelka_mutect2_vardict_WGS.bed
BS_6X2BQQGE	intersect_strelka_mutect2_vardict_WGS.bed
BS_6VKKMM6M	intersect_strelka_mutect2_vardict_WGS.bed
BS_6TMPZKSZ	intersect_strelka_mutect2_vardict_WGS.bed
BS_6T87HSPX	intersect_strelka_mutect2_vardict_WGS.bed
BS_6SA5B35V	intersect_strelka_mutect2_vardict_WGS.bed
BS_75VHXMZN	intersect_strelka_mutect2_vardict_WGS.bed
BS_74A1TB03	intersect_strelka_mutect2_vardict_WGS.bed
BS_742CDKAS	intersect_strelka_mutect2_vardict_WGS.bed
BS_71HPXFE7	intersect_strelka_mutect2_vardict_WGS.bed
BS_70FKSKM9	intersect_strelka_mutect2_vardict_WGS.bed
BS_6ZP2KRPW	intersect_strelka_mutect2_vardict_WGS.bed
BS_6Z4WHYDG	intersect_strelka_mutect2_vardict_WGS.bed
BS_6Z213H2V	intersect_strelka_mutect2_vardict_WGS.bed
BS_6GN1FGTB	intersect_strelka_mutect2_vardict_WGS.bed
BS_6FYTRKJJ	intersect_strelka_mutect2_vardict_WGS.bed
BS_6FV7BDE3	intersect_strelka_mutect2_vardict_WGS.bed
BS_6F49F7WH	intersect_strelka_mutect2_vardict_WGS.bed
BS_69VS8PS1	intersect_strelka_mutect2_vardict_WGS.bed
BS_68TZMZH1	intersect_strelka_mutect2_vardict_WGS.bed
BS_6GTKRGNK	intersect_strelka_mutect2_vardict_WGS.bed
BS_6GV08HTE	intersect_strelka_mutect2_vardict_WGS.bed
BS_6Q9PMNWY	intersect_strelka_mutect2_vardict_WGS.bed
BS_6NPSZJ4C	intersect_strelka_mutect2_vardict_WGS.bed
BS_6KEYD1S4	intersect_strelka_mutect2_vardict_WGS.bed
BS_6JBE0947	intersect_strelka_mutect2_vardict_WGS.bed
BS_6HE8H9HY	intersect_strelka_mutect2_vardict_WGS.bed
BS_85Y70BHE	intersect_strelka_mutect2_vardict_WGS.bed
BS_85Q5P8GF	intersect_strelka_mutect2_vardict_WGS.bed
BS_859AV1DB	intersect_strelka_mutect2_vardict_WGS.bed
BS_853PNV7P	intersect_strelka_mutect2_vardict_WGS.bed
BS_84AQCZE4	intersect_strelka_mutect2_vardict_WGS.bed
BS_83MSWR59	intersect_strelka_mutect2_vardict_WGS.bed
